userName,score,at,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Karelst Reynata,5,2023-08-15 20:26:17,Usefully used.,Positive,usefully used,usefully used,"['usefully', 'used']",usefully used
Dimas Firman,5,2023-08-17 15:59:35,sangat bagus,Positive,sangat bagus,bagus,['bagus'],bagus
Ahmad Paozi,5,2023-08-15 00:26:08,i love this app,Positive,i love this app,i love this app,"['i', 'love', 'this', 'app']",i love this app
Farhan Arsyah,5,2023-08-16 18:07:42,kerja bagus,Positive,kerja bagus,kerja bagus,"['kerja', 'bagus']",kerja bagus
pasar forex,5,2023-08-21 20:18:00,kereeen kaaaalliiiii,Positive,kereeen kaaaalliiiii,kereeen kaaaalliiiii,"['kereeen', 'kaaaalliiiii']",kereeen kaaaalliiiii
Wira Satria Wibawa,5,2023-08-24 12:52:47,keren cuyy,Positive,keren cuyy,keren cuyy,"['keren', 'cuyy']",keren cuyy
Gangsing Dellvine,5,2023-08-22 20:41:27,kerja sama,Positive,kerja sama,kerja,['kerja'],kerja
Raft Science,5,2023-08-22 16:46:11,Bagus 😁,Positive,bagus ,bagus,['bagus'],bagus
Andreas steven Tampubolon,5,2023-09-02 23:39:59,TYM.,Positive,tym,tym,['tym'],tym
Fachry Razka Wiratama,5,2023-08-19 16:01:43,mantap,Positive,mantap,mantap,['mantap'],mantap
Achmad Afandy,5,2023-08-19 23:02:49,good,Positive,good,good,['good'],good
intan Maulida Joisangadji,5,2023-08-12 06:07:50,keren,Positive,keren,keren,['keren'],keren
Khairil anwar Dabutar,5,2023-08-21 10:05:24,terbaik,Positive,terbaik,terbaik,['terbaik'],baik
Rimbun Nan Hijau Logistik,5,2023-08-17 01:28:50,Nice,Positive,nice,nice,['nice'],nice
Nals sidabuke,5,2023-08-23 12:46:33,is the best,Positive,is the best,is the best,"['is', 'the', 'best']",is the best
Muhammad Deedat Fatihissalam,5,2023-08-20 10:37:58,bagus,Positive,bagus,bagus,['bagus'],bagus
Cer yy,5,2023-08-17 12:39:52,gg,Positive,gg,gg,['gg'],gg
"Ariono, ST",5,2023-09-01 06:26:20,Recommended,Positive,recommended,recommended,['recommended'],recommended
Faisal Kasim,5,2023-08-21 18:12:04,Good,Positive,good,good,['good'],good
Andhika Ardiansyah,5,2023-09-07 21:57:57,good,Positive,good,good,['good'],good
JETX,5,2023-08-19 20:53:46,akurat,Positive,akurat,akurat,['akurat'],akurat
ernawati enna,5,2023-08-23 14:06:16,baik,Positive,baik,,[],
Rafhael,5,2023-08-21 16:43:36,Best,Positive,best,best,['best'],best
Joe Satrio's,5,2023-08-12 03:50:14,thx,Positive,thx,thx,['thx'],thx
Haeral Ansari,5,2023-08-22 12:56:45,Keren,Positive,keren,keren,['keren'],keren
Essel Official,5,2023-08-12 12:29:09,makasihh,Positive,makasihh,makasihh,['makasihh'],makasihh
Ildeberto Costa,4,2023-08-21 14:12:32,Baik,Positive,baik,,[],
Gilang Gumilang,4,2023-08-14 20:21:57,"very good, i will give 4 stars, maybe i will give 5 stars",Positive,very good i will give  stars maybe i will give  stars,very good i will give stars maybe i will give stars,"['very', 'good', 'i', 'will', 'give', 'stars', 'maybe', 'i', 'will', 'give', 'stars']",very good i will give stars maybe i will give stars
Raihan Noviansyah,5,2023-08-15 11:12:21,Very helpful in daily needs,Positive,very helpful in daily needs,very helpful in daily needs,"['very', 'helpful', 'in', 'daily', 'needs']",very helpful in daily needs
dmg 0007,5,2023-08-13 08:30:00,Good 👍free👍,Positive,good free,good free,"['good', 'free']",good free
13 Adi Sanjaya XIIIPS1,5,2023-08-15 10:04:35,Very useful,Positive,very useful,very useful,"['very', 'useful']",very useful
Rudi Candra,5,2023-09-09 11:31:28,mantab,Positive,mantab,mantab,['mantab'],mantab
Iqi TheVillain,5,2023-08-14 05:25:24,keren,Positive,keren,keren,['keren'],keren
Meliyani Anastasya,5,2023-08-12 17:09:51,Good,Positive,good,good,['good'],good
Ryanda krisna gandhita,5,2023-08-13 12:13:49,topppp,Positive,topppp,topppp,['topppp'],topppp
Rey,5,2023-08-11 08:53:24,Mantap,Positive,mantap,mantap,['mantap'],mantap
Jhonatan Riscky Setiawan,5,2023-08-14 19:52:16,Wow,Positive,wow,wow,['wow'],wow
Andrew A,5,2023-08-10 20:09:28,"Please support subscription through google play, thx",Positive,please support subscription through google play thx,please support subscription through google play thx,"['please', 'support', 'subscription', 'through', 'google', 'play', 'thx']",please support subscription through google play thx
Terri Mama,5,2023-08-10 17:46:13,100/10,Positive,,,[],
Achmad Ramdhani,5,2023-08-10 08:28:45,Very useful,Positive,very useful,very useful,"['very', 'useful']",very useful
Fr Andreas,5,2023-08-10 19:03:17,best ai,Positive,best ai,best ai,"['best', 'ai']",best ai
Isak Krestian Budi,5,2023-08-15 11:58:27,mantap,Positive,mantap,mantap,['mantap'],mantap
Raphael Liebert,5,2023-08-10 20:18:36,Nice,Positive,nice,nice,['nice'],nice
sulfia putri,5,2023-08-10 00:54:37,like,Positive,like,like,['like'],like
Wira “Day'Z” Ksatriadjie,5,2023-08-11 23:25:17,Ok,Positive,ok,ok,['ok'],ok
Goldies Sinema Indo,1,2023-08-11 02:30:16,Nipu,Negative,nipu,nipu,['nipu'],nipu
Redmi Tujuh,5,2023-08-09 10:49:00,Teopebegete 👍👍👍👍👍👍,Positive,teopebegete ,teopebegete,['teopebegete'],teopebegete
Moh Endang,5,2023-08-07 07:45:25,"Pokokny semua nyaris jadi mudah fengan hadirnya chat gvt . Ta k,s alot",Positive,pokokny semua nyaris jadi mudah fengan hadirnya chat gvt  ta ks alot,pokokny mudah fengan hadirnya chat gvt ta ks alot,"['pokokny', 'mudah', 'fengan', 'hadirnya', 'chat', 'gvt', 'ta', 'ks', 'alot']",pokokny mudah fengan hadir chat gvt ta ks alot
Muhamad Akbar Fauzan,5,2023-08-11 14:00:41,Nice!! Very useful,Positive,nice very useful,nice very useful,"['nice', 'very', 'useful']",nice very useful
Didil Girit,5,2023-08-03 10:33:45,Oke the best,Positive,oke the best,oke the best,"['oke', 'the', 'best']",oke the best
suryajaya land,5,2023-08-07 13:39:55,very good,Positive,very good,very good,"['very', 'good']",very good
Redmi Note7,5,2023-08-07 21:47:39,Bagus banget 👍👍👍👍👍,Positive,bagus banget ,bagus banget,"['bagus', 'banget']",bagus banget
sutomo official,5,2023-08-03 11:06:47,Goodjobs,Positive,goodjobs,goodjobs,['goodjobs'],goodjobs
Mardinisme Project,5,2023-08-08 12:44:45,Great,Positive,great,great,['great'],great
Giggsto Aurelio,1,2023-08-04 00:42:55,Bingung,Negative,bingung,bingung,['bingung'],bingung
Arif Masmawi,1,2023-08-10 10:32:59,"IS IT SAFE? How can you make sure that it is safe to users? We are installing AI in personal phone. Some dumb users may put sensitive information into the chat, or share their personal thought in politics, etc. The AI can collect these data, map the network locations, and 'play' with it.",Negative,is it safe how can you make sure that it is safe to users we are installing ai in personal phone some dumb users may put sensitive information into the chat or share their personal thought in politics etc the ai can collect these data map the network locations and play with it,is it safe how can you make sure that it is safe to users we are installing ai in personal phone some dumb users may put sensitive information into the chat or share their personal thought in politics etc the ai can collect these data map the network locations and play with it,"['is', 'it', 'safe', 'how', 'can', 'you', 'make', 'sure', 'that', 'it', 'is', 'safe', 'to', 'users', 'we', 'are', 'installing', 'ai', 'in', 'personal', 'phone', 'some', 'dumb', 'users', 'may', 'put', 'sensitive', 'information', 'into', 'the', 'chat', 'or', 'share', 'their', 'personal', 'thought', 'in', 'politics', 'etc', 'the', 'ai', 'can', 'collect', 'these', 'data', 'map', 'the', 'network', 'locations', 'and', 'play', 'with', 'it']",is it safe how can you make sure that it is safe to users we are installing ai in personal phone some dumb users may put sensitive information into the chat or share their personal thought in politics etc the ai can collect these data map the network locations and play with it
Devano W.,5,2023-07-28 13:06:56,Bruh this app it's underrated,Positive,bruh this app its underrated,bruh this app its underrated,"['bruh', 'this', 'app', 'its', 'underrated']",bruh this app its underrated
POS KOE,5,2023-07-30 21:56:27,Do Anythink Now #sidebrain,Positive,do anythink now sidebrain,do anythink now sidebrain,"['do', 'anythink', 'now', 'sidebrain']",do anythink now sidebrain
Noice Maker,5,2023-07-27 22:50:17,"Not bad, looks clean. I'll still use the web version more though.",Positive,not bad looks clean ill still use the web version more though,not bad looks clean ill still use the web version more though,"['not', 'bad', 'looks', 'clean', 'ill', 'still', 'use', 'the', 'web', 'version', 'more', 'though']",not bad looks clean ill still use the web version more though
Sahal A.,5,2023-07-28 23:32:14,"""Very good, please keep updating, the knowledge is still from September 2021.""",Positive,very good please keep updating the knowledge is still from september ,very good please keep updating the knowledge is still from september,"['very', 'good', 'please', 'keep', 'updating', 'the', 'knowledge', 'is', 'still', 'from', 'september']",very good please keep updating the knowledge is still from september
PinkChalice270,5,2023-07-28 16:13:38,A.i application that is useful for me.,Positive,ai application that is useful for me,ai application that is useful for me,"['ai', 'application', 'that', 'is', 'useful', 'for', 'me']",ai application that is useful for me
Farel Alkhafi Yudiansyah,5,2023-07-28 11:45:24,Ahhh i love you openai. Keep the free plan for me 😉,Positive,ahhh i love you openai keep the free plan for me ,ahhh i love you openai keep the free plan for me,"['ahhh', 'i', 'love', 'you', 'openai', 'keep', 'the', 'free', 'plan', 'for', 'me']",ahhh i love you openai keep the free plan for me
My Lasted,5,2023-07-27 23:11:05,I just pre regist and it published. Couldn't have better timing,Positive,i just pre regist and it published couldnt have better timing,i just pre regist and it published couldnt have better timing,"['i', 'just', 'pre', 'regist', 'and', 'it', 'published', 'couldnt', 'have', 'better', 'timing']",i just pre regist and it published couldnt have better timing
Rafli Rahman Ramdani,5,2023-07-31 15:09:56,I have been waiting for you,Positive,i have been waiting for you,i have been waiting for you,"['i', 'have', 'been', 'waiting', 'for', 'you']",i have been waiting for you
Zidane AL,5,2023-08-18 07:36:04,I hope ai still growing so fast,Positive,i hope ai still growing so fast,i hope ai still growing so fast,"['i', 'hope', 'ai', 'still', 'growing', 'so', 'fast']",i hope ai still growing so fast
Xan Suki bing chilling,5,2023-07-28 12:54:08,Aplikasi keren pokonamah well keun 🔥🔥🚀,Positive,aplikasi keren pokonamah well keun ,aplikasi keren pokonamah well keun,"['aplikasi', 'keren', 'pokonamah', 'well', 'keun']",aplikasi keren pokonamah well keun
Nowel Agam,5,2023-07-28 19:48:53,Next geoglee in blockchain ..... Barvo cryto 😂😂😂👍👍💪💪💪,Positive,next geoglee in blockchain  barvo cryto ,next geoglee in blockchain barvo cryto,"['next', 'geoglee', 'in', 'blockchain', 'barvo', 'cryto']",next geoglee in blockchain barvo cryto
Jonatan Geraldo Jojo,5,2023-08-01 12:05:31,"Best ai chat gpt,good job!!!",Positive,best ai chat gptgood job,best ai chat gptgood job,"['best', 'ai', 'chat', 'gptgood', 'job']",best ai chat gptgood job
Andi Hasan,4,2023-07-29 06:35:23,"great, please give the gpt chat answer code snippet a color scheme like on the website so it's easy to read the code from the gpt chat answer",Positive,great please give the gpt chat answer code snippet a color scheme like on the website so its easy to read the code from the gpt chat answer,great please give the gpt chat answer code snippet a color scheme like on the website so its easy to read the code from the gpt chat answer,"['great', 'please', 'give', 'the', 'gpt', 'chat', 'answer', 'code', 'snippet', 'a', 'color', 'scheme', 'like', 'on', 'the', 'website', 'so', 'its', 'easy', 'to', 'read', 'the', 'code', 'from', 'the', 'gpt', 'chat', 'answer']",great please give the gpt chat answer code snippet a color scheme like on the website so its easy to read the code from the gpt chat answer
Yoel Steven Rumampuk - Golden Future,5,2023-07-27 23:46:30,"Please make a voice feature, so it's like in the Ironman movie which uses the AI ​​Jarvis robot. Thank You",Positive,please make a voice feature so its like in the ironman movie which uses the ai jarvis robot thank you,please make a voice feature so its like in the ironman movie which uses the ai jarvis robot thank you,"['please', 'make', 'a', 'voice', 'feature', 'so', 'its', 'like', 'in', 'the', 'ironman', 'movie', 'which', 'uses', 'the', 'ai', 'jarvis', 'robot', 'thank', 'you']",please make a voice feature so its like in the ironman movie which uses the ai jarvis robot thank you
Ahmad Hawari,4,2023-07-29 13:01:59,Bagus tapi pake gpt 3.5,Positive,bagus tapi pake gpt ,bagus pake gpt,"['bagus', 'pake', 'gpt']",bagus pake gpt
Asep Rohimat,5,2023-08-03 06:43:08,Very helpfully for me.,Positive,very helpfully for me,very helpfully for me,"['very', 'helpfully', 'for', 'me']",very helpfully for me
Anang Th,5,2023-07-28 17:51:57,"Terimakasih, mantab",Positive,terimakasih mantab,terimakasih mantab,"['terimakasih', 'mantab']",terimakasih mantab
Nadya Nelly,5,2023-07-30 21:20:03,Sangat membantu sekalu,Positive,sangat membantu sekalu,membantu sekalu,"['membantu', 'sekalu']",bantu sekalu
Nur Ardi,5,2023-08-01 17:25:44,I like it,Positive,i like it,i like it,"['i', 'like', 'it']",i like it
Irman Firmansyah,5,2023-07-29 09:41:56,Very good application,Positive,very good application,very good application,"['very', 'good', 'application']",very good application
Fauzi Azka Zahraan (Faa),5,2023-07-29 09:32:54,Very effective!,Positive,very effective,very effective,"['very', 'effective']",very effective
Matt,5,2023-07-27 22:52:35,"Idksw,bt,thnks.",Positive,idkswbtthnks,idkswbtthnks,['idkswbtthnks'],idkswbtthnks
Nahman Naro,5,2023-07-28 06:26:44,Cepat rilis gpt plus,Positive,cepat rilis gpt plus,cepat rilis gpt plus,"['cepat', 'rilis', 'gpt', 'plus']",cepat rilis gpt plus
N E R I S H E R M A W A N,5,2023-07-28 18:59:06,It's perfect 👌,Positive,its perfect ,its perfect,"['its', 'perfect']",its perfect
Muhammad Fajar,5,2023-07-28 21:59:36,The Best Tools ....,Positive,the best tools ,the best tools,"['the', 'best', 'tools']",the best tools
Dimas Aditya,5,2023-07-30 14:32:39,"The application is good, but for features like the web or desktop version (such as being able to generate previous user responses and being able to see previous responses that were overwritten by the new generate).",Positive,the application is good but for features like the web or desktop version such as being able to generate previous user responses and being able to see previous responses that were overwritten by the new generate,the application is good but for features like the web or desktop version such as being able to generate previous user responses and being able to see previous responses that were overwritten by the new generate,"['the', 'application', 'is', 'good', 'but', 'for', 'features', 'like', 'the', 'web', 'or', 'desktop', 'version', 'such', 'as', 'being', 'able', 'to', 'generate', 'previous', 'user', 'responses', 'and', 'being', 'able', 'to', 'see', 'previous', 'responses', 'that', 'were', 'overwritten', 'by', 'the', 'new', 'generate']",the application is good but for features like the web or desktop version such as being able to generate previous user responses and being able to see previous responses that were overwritten by the new generate
Andi HARPIANTO,5,2023-07-28 13:33:02,Today we starting installed this openAI apps from source of Google Play. For future after try this aops i will give repport or notes all over about work of kind for this openAI AppS,Positive,today we starting installed this openai apps from source of google play for future after try this aops i will give repport or notes all over about work of kind for this openai apps,today we starting installed this openai apps from source of google play for future after try this aops i will give repport or notes all over about work of kind for this openai apps,"['today', 'we', 'starting', 'installed', 'this', 'openai', 'apps', 'from', 'source', 'of', 'google', 'play', 'for', 'future', 'after', 'try', 'this', 'aops', 'i', 'will', 'give', 'repport', 'or', 'notes', 'all', 'over', 'about', 'work', 'of', 'kind', 'for', 'this', 'openai', 'apps']",today we starting installed this openai apps from source of google play for future after try this aops i will give repport or notes all over about work of kind for this openai apps
E L H A D I,5,2023-08-02 08:24:18,❤️👍,Positive,,,[],
2IA03_Rangga Sasmita P,5,2023-07-28 20:50:08,Bagus banget😘😘,Positive,bagus banget,bagus banget,"['bagus', 'banget']",bagus banget
Gunawan ab,5,2023-07-27 23:46:49,Great app!!!,Positive,great app,great app,"['great', 'app']",great app
M Play,5,2023-07-27 22:38:44,The Best AI,Positive,the best ai,the best ai,"['the', 'best', 'ai']",the best ai
Ahmad Kholil,1,2023-08-01 20:57:49,Susah login,Negative,susah login,susah login,"['susah', 'login']",susah login
Uus Hernawan,5,2023-08-23 14:22:13,bagussss!!,Positive,bagussss,bagussss,['bagussss'],bagussss
Ahmad Ardiansyah,5,2023-07-29 04:01:54,Sampurna!!,Positive,sampurna,sampurna,['sampurna'],sampurna
Hendra Gendeng,5,2023-07-29 08:09:46,Great!!,Positive,great,great,['great'],great
Ghost Bob,5,2023-07-29 20:41:33,Great app,Positive,great app,great app,"['great', 'app']",great app
arifin dana bramantyo,5,2023-07-29 07:05:04,Nice app,Positive,nice app,nice app,"['nice', 'app']",nice app
azrod354 Black,5,2023-07-28 14:50:55,lets go,Positive,lets go,lets go,"['lets', 'go']",lets go
Muhammad Rafly,5,2023-07-28 20:05:31,Nice app,Positive,nice app,nice app,"['nice', 'app']",nice app
